datetime,production_nuclear,production_thermal,production_renewable,production_heat_power,production_hydro,production_pumped_hydro,consumption_total
11.01.2018 17:00:00,9606,1284,111,7934,2507,865,21427
11.01.2018 16:00:00,9604,1292,119,8190,2370,320,21115
11.01.2018 15:00:00,9609,1291,146,8212,2325,319,21107
11.01.2018 14:00:00,9594,1267,198,8160,2438,321,21152
11.01.2018 13:00:00,9587,1269,197,7927,2521,318,20882
11.01.2018 12:00:00,9616,1269,222,7994,2539,320,21165
11.01.2018 11:00:00,9590,1262,175,7955,2755,321,21361
11.01.2018 10:00:00,9582,1254,165,7491,3179,0,20825
11.01.2018 09:00:00,9577,1257,127,7791,2300,0,20311
11.01.2018 08:00:00,9592,1262,145,7652,1234,0,19007
11.01.2018 07:00:00,9612,1254,89,6799,1405,0,18190
11.01.2018 06:00:00,9615,1250,76,6497,501,0,17065
11.01.2018 05:00:00,9622,1256,69,6471,1029,0,16339
11.01.2018 04:00:00,9610,1258,59,6336,958,0,16154
11.01.2018 03:00:00,9610,1255,60,6516,780,0,16043
11.01.2018 02:00:00,9606,1265,35,6684,859,0,16285
11.01.2018 01:00:00,9605,1263,21,6710,1132,0,16918
11.01.2018 00:00:00,9610,1235,19,7215,957,0,17836
10.01.2018 23:00:00,9610,1227,27,7241,1226,0,18570
10.01.2018 22:00:00,9610,1231,26,7272,2370,0,19572
10.01.2018 21:00:00,9610,1238,20,6948,2734,323,20144
10.01.2018 20:00:00,9605,1235,11,6914,2782,324,20330
10.01.2018 19:00:00,9611,1231,14,7111,3055,645,20956
10.01.2018 18:00:00,9606,1237,15,7500,2474,1186,21332
10.01.2018 17:00:00,9606,1226,14,7707,2207,1190,21182
10.01.2018 16:00:00,9596,1226,17,7716,2230,645,20664
10.01.2018 15:00:00,9610,1227,82,7711,2423,323,20568
10.01.2018 14:00:00,9602,1225,108,7729,2695,0,20710
10.01.2018 13:00:00,9597,1230,159,7728,2550,0,20600
10.01.2018 12:00:00,9601,1227,198,7949,2541,0,20673
10.01.2018 11:00:00,9567,1226,156,7999,2750,0,20858
10.01.2018 10:00:00,9587,1244,80,8125,2400,0,20661
10.01.2018 09:00:00,9577,1238,35,7834,2273,0,20199
10.01.2018 08:00:00,9618,1236,36,7440,1377,0,18825
10.01.2018 07:00:00,9623,1233,15,6685,1426,0,18150
10.01.2018 06:00:00,9621,1238,29,6512,522,0,16985
10.01.2018 05:00:00,9623,1240,38,6300,930,0,16204
10.01.2018 04:00:00,9647,1237,29,6191,925,0,16008
10.01.2018 03:00:00,9643,1233,68,6202,981,0,16114
10.01.2018 02:00:00,9623,1241,75,6187,1259,0,16330
10.01.2018 01:00:00,9640,1235,89,6148,1047,0,16842
10.01.2018 00:00:00,9609,1247,103,7128,890,0,17723
09.01.2018 23:00:00,9605,1243,86,7181,1010,0,18367
09.01.2018 22:00:00,9629,1242,87,6611,2248,0,19254
09.01.2018 21:00:00,9620,1252,56,6592,2616,319,19787
09.01.2018 20:00:00,9609,1247,49,6614,2467,641,19882
09.01.2018 19:00:00,9621,1251,69,6837,2879,643,20603
09.01.2018 18:00:00,9612,1251,48,6830,2493,1186,20857
09.01.2018 17:00:00,9618,1248,40,7165,2191,1189,20696
09.01.2018 16:00:00,9598,1238,74,7123,2323,321,20043
09.01.2018 15:00:00,9607,1250,153,7172,2366,0,19906
09.01.2018 14:00:00,9628,1249,258,7110,2300,0,19848
09.01.2018 13:00:00,9622,1230,323,7112,2108,0,19760
09.01.2018 12:00:00,9603,1243,320,7270,2027,0,19757
09.01.2018 11:00:00,9635,1234,262,7438,2129,0,20013
09.01.2018 10:00:00,9618,1231,195,7473,2108,0,19981
09.01.2018 09:00:00,9618,1232,115,6757,2130,0,19361
09.01.2018 08:00:00,9630,1229,100,6142,1595,0,18081
09.01.2018 07:00:00,9610,1220,186,5275,1612,0,17145
09.01.2018 06:00:00,9608,1216,104,5045,804,0,16000
09.01.2018 05:00:00,9618,1222,51,5188,1187,0,15348
09.01.2018 04:00:00,9628,1225,125,5310,998,0,15145
09.01.2018 03:00:00,9589,1219,77,5267,943,0,15170
09.01.2018 02:00:00,9609,1216,62,5141,1179,0,15414
09.01.2018 01:00:00,9585,1215,61,5122,1064,0,15767
09.01.2018 00:00:00,9577,1217,51,6207,533,0,16709
08.01.2018 23:00:00,9598,1217,39,6455,918,0,17406
08.01.2018 22:00:00,9439,1220,5,6590,1731,0,18287
08.01.2018 21:00:00,9280,1220,13,6392,2122,321,18649
08.01.2018 20:00:00,9292,1229,16,5936,1965,646,18486
08.01.2018 19:00:00,9276,1227,7,5847,2506,648,18884
08.01.2018 18:00:00,9194,1199,3,6193,1865,1192,19251
08.01.2018 17:00:00,9084,1226,8,6304,2239,874,19057
08.01.2018 16:00:00,8838,1219,22,6286,2230,325,18213
08.01.2018 15:00:00,8588,1217,68,6339,2390,0,17994
08.01.2018 14:00:00,8593,1214,86,6515,2329,0,18087
08.01.2018 13:00:00,8604,1217,101,6511,2357,0,18083
08.01.2018 12:00:00,8575,1219,100,6391,2484,0,18084
08.01.2018 11:00:00,8624,1210,76,6320,2557,0,18107
08.01.2018 10:00:00,8626,1194,40,6171,2100,0,17439
08.01.2018 09:00:00,8595,1214,31,5971,1458,0,16621
08.01.2018 08:00:00,8603,1213,21,5467,689,0,15335
08.01.2018 07:00:00,8597,1203,18,5493,786,0,15000
08.01.2018 06:00:00,8588,1208,17,5706,980,0,14682
08.01.2018 05:00:00,8602,1206,26,5560,986,0,14574
08.01.2018 04:00:00,8608,1205,35,5449,949,0,14343
08.01.2018 03:00:00,8588,1205,60,5459,1070,0,14548
08.01.2018 02:00:00,8582,1210,44,5676,1013,0,14738
08.01.2018 01:00:00,8588,1212,47,5664,977,0,15194
08.01.2018 00:00:00,8602,1212,24,5779,1004,0,16038
07.01.2018 23:00:00,8582,1210,30,5494,1744,0,16614
07.01.2018 22:00:00,8584,1213,44,5448,2511,0,17076
07.01.2018 21:00:00,8617,1215,44,5108,2787,0,17086
07.01.2018 20:00:00,8595,1214,49,5077,2802,0,17178
07.01.2018 19:00:00,8586,1218,68,5125,2857,107,17407
07.01.2018 18:00:00,8580,1212,79,5061,2346,867,17609
07.01.2018 17:00:00,8561,1211,34,5059,2381,868,17355
07.01.2018 16:00:00,8612,1210,47,5013,2380,0,16735
07.01.2018 15:00:00,8575,1205,97,5060,2019,0,16301
07.01.2018 14:00:00,8582,1211,151,5080,1855,0,16265
07.01.2018 13:00:00,8585,1204,162,5089,2094,0,16472
07.01.2018 12:00:00,8596,1200,168,5341,1947,0,16633
07.01.2018 11:00:00,8582,1207,152,5304,2023,0,16561
07.01.2018 10:00:00,8589,1197,111,5284,1507,0,16129
07.01.2018 09:00:00,8587,1186,122,5200,1133,0,15493
07.01.2018 08:00:00,8597,1186,144,5409,435,0,14690
07.01.2018 07:00:00,8600,1184,137,5634,725,0,14641
07.01.2018 06:00:00,8590,1179,132,5642,928,0,14760
07.01.2018 05:00:00,8589,1183,140,5653,980,0,14632
07.01.2018 04:00:00,8610,1189,170,5636,732,0,14423
07.01.2018 03:00:00,8600,1183,155,5670,990,0,14651
07.01.2018 02:00:00,8583,1190,121,5616,907,0,14815
07.01.2018 01:00:00,8587,1191,120,5621,801,0,15519
07.01.2018 00:00:00,8584,1193,137,6335,866,0,16266
06.01.2018 23:00:00,8590,1191,104,6336,1500,0,16921
06.01.2018 22:00:00,8593,1194,112,6005,2413,0,17513
06.01.2018 21:00:00,8584,1193,70,6303,1967,324,17701
06.01.2018 20:00:00,8588,1193,77,6600,2154,324,18312
06.01.2018 19:00:00,8586,1201,59,6914,2268,324,18803
06.01.2018 18:00:00,8579,1201,50,6989,2213,1172,19561
06.01.2018 17:00:00,8575,1199,72,6978,2555,1190,19989
06.01.2018 16:00:00,8589,1193,88,6989,2855,323,19391
06.01.2018 15:00:00,8578,1197,137,6971,2630,323,19217
06.01.2018 14:00:00,8594,1196,202,6975,2524,323,19241
06.01.2018 13:00:00,8558,1196,249,7001,2562,322,19267
06.01.2018 12:00:00,8590,1199,229,6977,2695,323,19309
06.01.2018 11:00:00,8586,1206,179,6592,2969,323,19167
06.01.2018 10:00:00,8586,1206,114,6343,2271,323,18288
06.01.2018 09:00:00,8590,1202,61,6289,2192,0,17711
06.01.2018 08:00:00,8590,1195,48,6191,1058,0,16330
06.01.2018 07:00:00,8600,1192,33,6248,881,0,16114
06.01.2018 06:00:00,8570,1195,32,6634,797,0,15660
06.01.2018 05:00:00,8590,1192,36,6592,866,0,15262
06.01.2018 04:00:00,8580,1198,34,6564,961,0,15360
06.01.2018 03:00:00,8585,1195,35,6700,704,0,15336
06.01.2018 02:00:00,8610,1195,29,6934,1166,0,15920
06.01.2018 01:00:00,8605,1192,33,6957,965,0,16469
06.01.2018 00:00:00,8602,1210,34,7979,1045,0,17539
05.01.2018 23:00:00,8615,1192,34,8040,1296,0,18446
05.01.2018 22:00:00,8620,1199,32,8025,1812,323,19342
05.01.2018 21:00:00,8589,1208,33,8088,2327,324,19837
05.01.2018 20:00:00,8584,1207,32,8105,2562,325,20014
05.01.2018 19:00:00,8595,1214,33,8109,2896,325,20486
05.01.2018 18:00:00,8600,1208,35,8101,2631,866,20872
05.01.2018 17:00:00,8590,1205,30,7753,2947,874,20766
05.01.2018 16:00:00,8620,1205,46,7694,3026,325,20431
05.01.2018 15:00:00,8586,1205,71,7699,2888,324,20169
05.01.2018 14:00:00,8521,1200,110,7753,2872,325,20119
05.01.2018 13:00:00,8452,1183,112,7731,2809,326,19988
05.01.2018 12:00:00,8455,1159,116,7969,2678,325,20138
05.01.2018 11:00:00,8451,1175,108,8116,2756,325,20269
05.01.2018 10:00:00,8448,1162,88,8021,2239,323,19694
05.01.2018 09:00:00,8442,1216,84,7826,2247,0,19103
05.01.2018 08:00:00,8459,1199,76,7142,1640,0,17849
05.01.2018 07:00:00,8441,1205,54,6517,1513,0,17097
05.01.2018 06:00:00,8454,1205,57,6634,591,0,16089
05.01.2018 05:00:00,8434,1201,59,6656,1086,0,15542
05.01.2018 04:00:00,8455,1209,54,6526,1060,0,15452
05.01.2018 03:00:00,8437,1211,62,6664,994,0,15421
05.01.2018 02:00:00,8462,1211,57,6939,1187,0,15916
05.01.2018 01:00:00,8460,1215,66,6870,935,0,16370
05.01.2018 00:00:00,8462,1218,76,7636,1030,0,17431
04.01.2018 23:00:00,8459,1211,76,7890,1206,0,18215
04.01.2018 22:00:00,8446,1205,68,7847,2349,0,19175
04.01.2018 21:00:00,8437,1203,77,7831,2590,0,19514
04.01.2018 20:00:00,8442,1210,106,7642,2829,322,19803
04.01.2018 19:00:00,8457,1200,131,7591,3109,645,20315
04.01.2018 18:00:00,8457,1200,107,7575,2949,1172,20795
04.01.2018 17:00:00,8427,1189,102,7769,3174,868,20780
04.01.2018 16:00:00,8475,1191,140,8012,3033,323,20533
04.01.2018 15:00:00,8460,1196,134,8143,2721,324,20333
04.01.2018 14:00:00,8456,1196,181,8081,2727,323,20202
04.01.2018 13:00:00,8459,1192,200,8062,2483,323,20054
04.01.2018 12:00:00,8464,1176,226,7980,2672,324,20072
04.01.2018 11:00:00,8464,1172,239,7847,2824,325,20135
04.01.2018 10:00:00,8475,1180,250,7604,2592,323,19705
04.01.2018 09:00:00,8446,1192,245,7509,2195,0,18887
04.01.2018 08:00:00,8458,1186,242,7124,1334,0,17709
04.01.2018 07:00:00,8437,1185,242,6674,1147,0,16953
04.01.2018 06:00:00,8433,1180,249,6498,679,0,16098
04.01.2018 05:00:00,8459,1148,244,6901,736,0,15500
04.01.2018 04:00:00,8447,1159,248,6782,702,0,15295
04.01.2018 03:00:00,8444,1185,244,6935,606,0,15377
04.01.2018 02:00:00,8459,1185,234,7119,721,0,15618
04.01.2018 01:00:00,8443,1195,240,7085,511,0,16046
04.01.2018 00:00:00,8436,1195,234,7309,809,0,17118
03.01.2018 23:00:00,8443,1196,232,7246,1414,0,17838
03.01.2018 22:00:00,8437,1201,228,7099,2458,0,18709
03.01.2018 21:00:00,8444,1209,233,7146,2683,323,19304
03.01.2018 20:00:00,8456,1198,232,7149,2781,323,19564
03.01.2018 19:00:00,8436,1200,217,7392,3109,323,19987
03.01.2018 18:00:00,8431,1197,217,7562,2332,1171,20360
03.01.2018 17:00:00,8463,1197,225,7581,2340,1191,20368
03.01.2018 16:00:00,8453,1199,234,7560,2797,324,20084
03.01.2018 15:00:00,8460,1197,247,7559,2459,325,19765
03.01.2018 14:00:00,8429,1198,242,7539,2475,323,19554
03.01.2018 13:00:00,8444,1189,230,7415,2599,325,19587
03.01.2018 12:00:00,8424,1196,218,7425,2823,324,19769
03.01.2018 11:00:00,8440,1201,239,7488,2801,325,19935
03.01.2018 10:00:00,8445,1202,244,7367,2442,324,19341
03.01.2018 09:00:00,8445,1203,236,7044,2103,0,18306
03.01.2018 08:00:00,8434,1198,220,6770,1343,0,17307
03.01.2018 07:00:00,8432,1200,226,6495,900,0,16610
03.01.2018 06:00:00,8589,1190,219,6219,619,0,15683
03.01.2018 05:00:00,8580,1191,208,6483,712,0,15280
03.01.2018 04:00:00,8587,1191,219,6445,598,0,15029
03.01.2018 03:00:00,8590,1194,221,6380,680,0,15101
03.01.2018 02:00:00,8585,1198,220,6618,625,0,15420
03.01.2018 01:00:00,9044,1207,132,6060,758,0,15990
03.01.2018 00:00:00,9416,1207,146,6120,584,0,16731
02.01.2018 23:00:00,9593,1203,163,5701,1114,0,17042
02.01.2018 22:00:00,9592,1209,162,5755,1934,0,18064
02.01.2018 21:00:00,9606,1211,82,5742,2305,0,18414
02.01.2018 20:00:00,9610,1203,139,5753,2454,322,18860
02.01.2018 19:00:00,9587,1204,213,5941,2093,548,19109
02.01.2018 18:00:00,9607,1209,196,5954,2318,802,19636
02.01.2018 17:00:00,9612,1205,78,5730,2582,958,19407
02.01.2018 16:00:00,9593,1210,71,5786,2838,320,19357
02.01.2018 15:00:00,9605,1192,57,5763,2531,320,19011
02.01.2018 14:00:00,9603,1187,51,5742,2752,321,19005
02.01.2018 13:00:00,9595,1198,80,5740,2678,321,19057
02.01.2018 12:00:00,9602,1199,76,5756,2738,320,19094
02.01.2018 11:00:00,9596,1193,53,5756,2759,320,19020
02.01.2018 10:00:00,9596,1194,48,5626,2547,0,18431
02.01.2018 09:00:00,9596,1187,37,5575,1704,0,17451
02.01.2018 08:00:00,9600,1180,17,5313,658,0,16160
02.01.2018 07:00:00,9606,1186,15,5107,300,0,15609
02.01.2018 06:00:00,9600,1181,19,4706,326,0,14833
02.01.2018 05:00:00,9596,1176,22,4757,627,0,14327
02.01.2018 04:00:00,9601,1179,23,4738,432,0,14184
02.01.2018 03:00:00,9604,1167,26,4931,372,0,14324
02.01.2018 02:00:00,9607,1186,17,4887,575,0,14453
02.01.2018 01:00:00,9601,1180,18,4597,419,0,14966
02.01.2018 00:00:00,9606,1187,16,4784,591,0,15640
01.01.2018 23:00:00,9588,1196,18,4802,1079,0,16218
01.01.2018 22:00:00,9607,1196,9,4819,1704,0,16853
01.01.2018 21:00:00,9607,1202,24,4756,1845,0,17065
01.01.2018 20:00:00,9607,1196,40,4759,1923,0,17140
01.01.2018 19:00:00,9608,1199,26,4904,2060,0,17340
01.01.2018 18:00:00,9605,1202,25,4902,1909,316,17555
01.01.2018 17:00:00,9594,1198,21,4717,2230,0,17307
01.01.2018 16:00:00,9615,1200,27,4555,1571,0,16575
01.01.2018 15:00:00,9626,1200,78,4423,1110,0,16043
01.01.2018 14:00:00,9617,1201,141,4452,961,0,15913
01.01.2018 13:00:00,9611,1195,163,4403,1008,0,15874
01.01.2018 12:00:00,9587,1184,180,4425,1012,0,16048
01.01.2018 11:00:00,9593,1191,134,4387,905,0,15719
01.01.2018 10:00:00,9607,1192,115,4304,553,0,15081
01.01.2018 09:00:00,9592,1192,75,4221,433,0,14489
01.01.2018 08:00:00,9596,1187,40,4257,144,0,13756
01.01.2018 07:00:00,9607,1193,57,4311,324,0,14147
01.01.2018 06:00:00,9594,1194,54,4352,699,0,14307
01.01.2018 05:00:00,9598,1192,60,4388,816,0,14522
01.01.2018 04:00:00,9603,1192,68,4417,496,0,14648
01.01.2018 03:00:00,9576,1189,68,4435,457,0,15087
01.01.2018 02:00:00,9588,1193,42,4741,772,0,15748
01.01.2018 01:00:00,9599,1190,41,5254,1017,0,16546
31.12.2017 22:00:00,9604,1184,30,6321,2109,0,18603
31.12.2017 21:00:00,9608,1205,31,6326,2455,0,19069
31.12.2017 20:00:00,9582,1206,26,6331,2875,0,19496
31.12.2017 19:00:00,9586,1198,28,6332,3354,0,19916
31.12.2017 18:00:00,9588,1211,27,6372,2535,1187,20326
31.12.2017 17:00:00,9610,1210,28,6341,2467,1190,20154
31.12.2017 16:00:00,9613,1209,37,6305,2578,325,19434
31.12.2017 15:00:00,9587,1188,51,6347,1939,323,18835
31.12.2017 14:00:00,9598,1185,67,6316,2057,0,18662
31.12.2017 13:00:00,9614,1177,116,6322,2177,0,18688
31.12.2017 12:00:00,9613,1183,77,6138,2356,0,18608
31.12.2017 11:00:00,9607,1185,63,5947,2355,0,18501
31.12.2017 09:00:00,9617,1173,44,5672,1227,0,17017
31.12.2017 08:00:00,9619,1194,36,5435,307,0,15863
31.12.2017 07:00:00,9598,1190,39,5770,385,0,15385
31.12.2017 05:00:00,9618,1198,45,5589,476,0,14961
31.12.2017 04:00:00,9617,1193,47,5622,302,0,14915
31.12.2017 03:00:00,9602,1189,61,5541,336,0,15015
31.12.2017 02:00:00,9614,1192,61,5537,299,0,15385
31.12.2017 01:00:00,9620,1173,66,5761,306,0,16095
31.12.2017 00:00:00,9630,1186,77,6200,673,0,17098
30.12.2017 23:00:00,9631,1166,71,6245,1404,0,17813
30.12.2017 22:00:00,9616,1174,58,6284,2524,0,18786
30.12.2017 21:00:00,9601,1166,62,6310,2765,0,19182
30.12.2017 20:00:00,9617,1170,87,6268,2732,322,19437
30.12.2017 19:00:00,9620,1158,103,6250,2800,321,19880
30.12.2017 18:00:00,9602,1173,92,6026,2725,1172,20201
30.12.2017 17:00:00,9610,1171,66,5896,2828,1191,20094
30.12.2017 16:00:00,9612,1173,106,5893,2926,325,19295
30.12.2017 15:00:00,9607,1146,89,5584,2874,324,18810
30.12.2017 14:00:00,9635,1138,110,5595,2754,325,18734
30.12.2017 13:00:00,9615,1141,141,5608,2833,0,18574
30.12.2017 12:00:00,9632,1143,147,5762,2742,0,18683
30.12.2017 11:00:00,9617,1131,135,5761,2836,0,18675
30.12.2017 10:00:00,9627,1122,208,6001,2080,0,18295
30.12.2017 09:00:00,9606,1138,188,6009,1424,0,17620
30.12.2017 08:00:00,9600,1126,168,5670,548,0,16311
30.12.2017 07:00:00,9607,1128,166,5672,348,0,15948
30.12.2017 06:00:00,9614,1099,199,5685,341,0,15496
30.12.2017 05:00:00,9604,1098,208,5771,391,0,15320
30.12.2017 04:00:00,9610,1101,210,5791,353,0,15037
30.12.2017 03:00:00,9615,1090,208,5791,391,0,15255
30.12.2017 02:00:00,9622,1088,207,5733,410,0,15564
30.12.2017 01:00:00,9617,1099,206,5731,541,0,16088
30.12.2017 00:00:00,9689,1096,200,6233,683,0,16879
29.12.2017 23:00:00,9854,1114,209,6260,1056,0,17631
29.12.2017 22:00:00,9967,1158,213,6373,1481,323,18502
29.12.2017 21:00:00,10026,1159,206,6346,1916,323,19032
29.12.2017 20:00:00,10031,1194,209,6384,1644,646,19262
29.12.2017 19:00:00,10011,1192,221,6338,2176,646,19723
29.12.2017 18:00:00,10021,1189,213,6031,2184,1175,20067
29.12.2017 17:00:00,10005,1180,214,5990,2458,1196,20202
29.12.2017 16:00:00,10016,1192,211,6026,2524,326,19541
29.12.2017 15:00:00,10011,1195,231,6187,2283,0,19258
29.12.2017 14:00:00,10018,1182,226,6149,2297,0,19144
29.12.2017 13:00:00,10011,1180,237,5744,2733,0,19377
29.12.2017 12:00:00,10013,1177,235,5919,2886,0,19397
29.12.2017 11:00:00,10019,1183,224,5864,3104,0,19689
29.12.2017 10:00:00,10021,1173,214,6178,2540,0,19357
29.12.2017 09:00:00,10022,1174,119,6294,2272,0,19061
29.12.2017 08:00:00,10041,1159,157,6146,1411,0,18172
29.12.2017 07:00:00,10019,1145,118,6083,939,0,17415
29.12.2017 06:00:00,10001,1155,79,5755,289,0,16196
29.12.2017 05:00:00,10018,1126,122,5544,506,0,15542
29.12.2017 04:00:00,10008,1117,144,5922,407,0,15302
29.12.2017 03:00:00,10007,1128,123,5924,575,0,15498
29.12.2017 02:00:00,10001,1126,151,5946,391,0,15653
29.12.2017 01:00:00,9990,1132,123,5967,438,0,16221
29.12.2017 00:00:00,10017,1169,173,6721,265,0,17185
28.12.2017 23:00:00,10017,1181,154,6695,882,0,18045
28.12.2017 22:00:00,9998,1188,162,6673,1785,0,18928
28.12.2017 21:00:00,9995,1184,157,6529,2299,0,19284
28.12.2017 20:00:00,10021,1183,195,6402,2544,0,19708
28.12.2017 19:00:00,10034,1191,163,6271,3015,324,20139
28.12.2017 18:00:00,10015,1188,136,6232,2445,1186,20521
28.12.2017 17:00:00,10014,1164,199,6225,2590,1192,20556
28.12.2017 16:00:00,10016,1163,145,6242,2595,648,20307
28.12.2017 15:00:00,10024,1151,179,6322,2513,321,19769
28.12.2017 14:00:00,10014,1152,232,6496,2272,321,19761
28.12.2017 13:00:00,10016,1142,265,6530,2031,320,19559
28.12.2017 12:00:00,10069,1157,247,6784,2073,321,19825
28.12.2017 11:00:00,10252,1158,240,6768,2148,321,20090
28.12.2017 10:00:00,10326,1175,252,6732,2343,0,20139
28.12.2017 09:00:00,10400,1181,234,6710,1968,0,19790
28.12.2017 08:00:00,10403,1167,202,6478,1239,0,18564
28.12.2017 07:00:00,10391,1159,188,5849,1104,0,17850
28.12.2017 06:00:00,10387,1148,122,5783,381,0,16457
28.12.2017 05:00:00,10421,1134,107,5655,510,0,15881
28.12.2017 04:00:00,10404,1128,86,5545,505,0,15632
28.12.2017 03:00:00,10404,1149,77,5779,176,0,15578
28.12.2017 02:00:00,10415,1132,75,5878,450,0,15981
28.12.2017 01:00:00,10398,1143,87,5487,688,0,16408
28.12.2017 00:00:00,10413,1136,99,6304,503,0,17391
27.12.2017 23:00:00,10401,1150,154,6364,871,0,18179
27.12.2017 22:00:00,10392,1141,173,5944,2157,0,19298
27.12.2017 21:00:00,10398,1139,151,5849,2749,0,19851
27.12.2017 20:00:00,10398,1136,199,5909,2503,321,19911
27.12.2017 19:00:00,10398,1140,210,5919,2603,646,20318
27.12.2017 18:00:00,10391,1107,213,5925,2308,1174,20646
27.12.2017 17:00:00,10437,1118,212,5860,2719,874,20702
27.12.2017 16:00:00,10413,1104,229,6127,2604,324,20297
27.12.2017 15:00:00,10401,1104,300,6088,2192,323,19798
27.12.2017 14:00:00,10425,1132,373,6269,1937,325,19995
27.12.2017 13:00:00,10417,1156,417,6364,1732,323,19937
27.12.2017 12:00:00,10411,1182,428,6379,1713,325,20027
27.12.2017 11:00:00,10410,1188,373,6412,2256,324,20290
27.12.2017 10:00:00,10439,1197,295,6361,2459,0,20170
27.12.2017 09:00:00,10406,1212,262,6338,2230,0,19814
27.12.2017 08:00:00,10406,1196,253,6338,1363,0,18863
27.12.2017 07:00:00,10419,1195,201,5734,1176,0,18023
27.12.2017 06:00:00,10402,1195,223,5513,393,0,16723
27.12.2017 05:00:00,10396,1190,208,5579,203,0,16054
27.12.2017 04:00:00,10398,1189,172,5697,414,0,15754
27.12.2017 03:00:00,10394,1191,116,5722,416,0,15805
27.12.2017 02:00:00,10393,1185,89,5694,403,0,16104
27.12.2017 01:00:00,10415,1205,92,5585,515,0,16594
27.12.2017 00:00:00,10418,1232,87,6307,603,0,17454
26.12.2017 23:00:00,10389,1226,92,6008,1265,0,18254
26.12.2017 22:00:00,10402,1245,162,5986,2235,0,19302
26.12.2017 21:00:00,10396,1260,160,6084,2181,324,19805
26.12.2017 20:00:00,10414,1259,171,6074,2377,324,20058
26.12.2017 19:00:00,10420,1258,167,6065,2660,646,20449
26.12.2017 18:00:00,10383,1220,117,6065,2455,1186,20864
26.12.2017 17:00:00,10400,1216,92,6374,2711,867,20981
26.12.2017 16:00:00,10402,1229,87,6344,2256,321,20169
26.12.2017 15:00:00,10391,1225,130,6385,1903,323,19866
26.12.2017 14:00:00,10400,1211,192,6381,1933,323,19943
26.12.2017 13:00:00,10406,1232,235,6350,2057,198,19832
26.12.2017 12:00:00,10393,1228,250,6369,2104,0,19913
26.12.2017 11:00:00,10397,1227,219,6729,2393,0,20348
26.12.2017 10:00:00,10406,1219,180,6902,2366,0,20468
26.12.2017 09:00:00,10397,1254,108,6619,2354,0,20165
26.12.2017 08:00:00,10403,1233,60,6528,1543,0,19209
26.12.2017 07:00:00,10400,1231,48,6061,948,0,18199
26.12.2017 06:00:00,10415,1229,39,5494,409,0,16769
26.12.2017 05:00:00,10416,1186,32,5462,357,0,15980
26.12.2017 04:00:00,10402,1190,31,5648,371,0,15706
26.12.2017 03:00:00,10407,1196,38,5627,414,0,15736
26.12.2017 02:00:00,10393,1189,43,5781,263,0,16116
26.12.2017 01:00:00,10401,1185,55,5784,323,0,16491
26.12.2017 00:00:00,10386,1199,111,6182,229,0,17402
25.12.2017 23:00:00,10391,1207,174,6006,819,0,17977
25.12.2017 22:00:00,10396,1213,200,5878,1864,0,18891
25.12.2017 21:00:00,10403,1228,198,5487,2228,321,19293
25.12.2017 20:00:00,10404,1217,227,5505,2302,321,19589
25.12.2017 19:00:00,10417,1261,247,5521,2714,321,20019
25.12.2017 18:00:00,10426,1255,240,5506,2309,848,20311
25.12.2017 17:00:00,10404,1264,233,5930,2131,866,20299
25.12.2017 16:00:00,10406,1264,245,5884,2189,320,19847
25.12.2017 15:00:00,10410,1253,291,6238,1764,0,19484
25.12.2017 14:00:00,10396,1252,342,6132,1816,0,19578
25.12.2017 13:00:00,10384,1254,393,6100,1825,0,19576
25.12.2017 12:00:00,10414,1262,405,6018,2116,0,19716
25.12.2017 11:00:00,10384,1267,404,5776,2490,0,19751
25.12.2017 10:00:00,10405,1264,346,5447,2341,0,19258
25.12.2017 09:00:00,10424,1258,287,5145,1735,0,18302
25.12.2017 08:00:00,10404,1251,271,5108,499,0,17044
25.12.2017 07:00:00,10404,1256,216,4953,208,0,16402
25.12.2017 06:00:00,10415,1222,229,4937,201,0,15944
